"avatar","fullname","id","images/0","images/1","images/2","images/3","isQuote","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","links/7","links/8","links/9","links/10","links/11","links/12","links/13","links/14","links/15","links/16","links/17","links/18","links/19","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/images/1","quotedTweet/images/2","quotedTweet/images/3","quotedTweet/links/0","quotedTweet/links/1","quotedTweet/links/2","quotedTweet/links/3","quotedTweet/links/4","quotedTweet/links/5","quotedTweet/links/6","quotedTweet/links/7","quotedTweet/text","quotedTweet/timestamp","quotedTweet/url","quotedTweet/username","quotes","replies","retweets","searchQuery","text","timestamp","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalTweets","user/url","user/userFullName","user/username","user/verified","user/website","username","verified"
"https://pbs.twimg.com/profile_images/1633774617637662721/OHunNTHi.jpg","NEHU","1377516463351685120","https://pbs.twimg.com/media/Ex3r6ZOVEAI3tJf.jpg",,,,"false","false","5","https://twitter.com/search?q=%23Covishield","https://twitter.com/search?q=%23ministryOfEducation","https://twitter.com/search?q=%23PMOIndia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Prof. S.K. Srivastava, Vice-Chancellor, North-Eastern Hill University, Shillong was administered the first dose of the Covishield vaccine on 31st March, 2021 at the NEHU Health Centre #Covishield #ministryOfEducation #PMOIndia","2021-04-01T07:01:00.000Z","https://twitter.com/nehu_shg/status/1377516463351685120","https://pbs.twimg.com/profile_images/1633774617637662721/OHunNTHi.jpg","North-Eastern Hill University","2015-03-27T09:57:00.000Z","Shillong 793022","1964","214","814","1275","https://twitter.com//nehu_shg","NEHU","@nehu_shg","false","nehu.ac.in","@nehu_shg","false"
"https://pbs.twimg.com/profile_images/1633774617637662721/OHunNTHi.jpg","NEHU","1373305621135597570","https://pbs.twimg.com/media/Ew719tvVkAQ7yhD.jpg",,,,"false","false","10","https://twitter.com/search?q=%23FitIndiaAt75","https://twitter.com/search?q=%23fitness","https://twitter.com/search?q=%23ministryOfEducation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","University","The Sports Department, North-Eastern Hill University organised the first NEHU Half Marathon 2021 & Fun Run on 20th March, 2021 at the NEHU Permanent Campus, Shillong under the ‘Fit India Campaign’ of the Government of India #FitIndiaAt75 #fitness #ministryOfEducation","2021-03-20T16:09:00.000Z","https://twitter.com/nehu_shg/status/1373305621135597570","https://pbs.twimg.com/profile_images/1633774617637662721/OHunNTHi.jpg","North-Eastern Hill University","2015-03-27T09:57:00.000Z","Shillong 793022","1964","214","814","1275","https://twitter.com//nehu_shg","NEHU","@nehu_shg","false","nehu.ac.in","@nehu_shg","false"
"https://pbs.twimg.com/profile_images/1446722546628325377/U-jYKHjL.jpg","D'roy","1372071223014739969",,,,,"false","false","0","https://twitter.com/myogiadityanath","https://twitter.com/UPGovt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Allahabad is renamed as Prayagraj! Why the Central University is still being called Allahabad University? @myogiadityanath @UPGovt","2021-03-17T06:24:00.000Z","https://twitter.com/DevRoye/status/1372071223014739969","https://pbs.twimg.com/profile_images/1446722546628325377/U-jYKHjL.jpg","Male, interested  in  all beautiful  things in  life!","2011-05-22T08:08:00.000Z",,"65","214","6527","3396","https://twitter.com//DevRoye","D'roy","@DevRoye","false",,"@DevRoye","false"
"https://pbs.twimg.com/profile_images/1446722546628325377/U-jYKHjL.jpg","D'roy","1370447874291494913",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","The politics in the University Administration, of late is getting into my nerves! Hope it doesn't create more nuisance to compel me to go public with my 35+ years of  experience in the system, out of which last 9 years were really pathetic!","2021-03-12T18:53:00.000Z","https://twitter.com/DevRoye/status/1370447874291494913","https://pbs.twimg.com/profile_images/1446722546628325377/U-jYKHjL.jpg","Male, interested  in  all beautiful  things in  life!","2011-05-22T08:08:00.000Z",,"65","214","6527","3396","https://twitter.com//DevRoye","D'roy","@DevRoye","false",,"@DevRoye","false"
"https://pbs.twimg.com/profile_images/1446722546628325377/U-jYKHjL.jpg","D'roy","1364789541647753217",,,,,"false","false","0","https://twitter.com/BJP4India","https://twitter.com/ManeezaPredicts","https://twitter.com/KanganaTeam","https://twitter.com/ndtv","https://twitter.com/Shehzad_Ind",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Time now to change JNU to Vivekanada National University! 
@BJP4India @ManeezaPredicts @KanganaTeam @ndtv @Shehzad_Ind","2021-02-25T04:09:00.000Z","https://twitter.com/DevRoye/status/1364789541647753217","https://pbs.twimg.com/profile_images/1446722546628325377/U-jYKHjL.jpg","Male, interested  in  all beautiful  things in  life!","2011-05-22T08:08:00.000Z",,"65","214","6527","3396","https://twitter.com//DevRoye","D'roy","@DevRoye","false",,"@DevRoye","false"
"https://pbs.twimg.com/profile_images/1339799021867524096/FSHaqlW1.jpg","NorthEastAdventistUniversity","1357353438187773956",,,,,"false","false","0","https://twitter.com/search?q=%23TrueEducation","https://twitter.com/search?q=%23NEAU","https://twitter.com/search?q=%23NORTHEASTADVENTISTUNIVERSITY","https://twitter.com/search?q=%23neauniversity","https://twitter.com/search?q=%23Blooddrive","https://www.instagram.com/p/CK4CvRvBslY/?igshid=105uh41dni6nj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","First of the many Blood Drives at this University.
#TrueEducation #NEAU #NORTHEASTADVENTISTUNIVERSITY #neauniversity #Blooddrive @ North East Adventist University instagram.com/p/CK4CvRvBslY/…","2021-02-04T15:40:00.000Z","https://twitter.com/neauniversity/status/1357353438187773956","https://pbs.twimg.com/profile_images/1339799021867524096/FSHaqlW1.jpg","The North East Adventist University is a private university with an emphasis on providing holistic education, training, and research.","2020-12-18T05:05:00.000Z","Jowai, Meghalaya, India","3","5","6","16","https://twitter.com//neauniversity","NorthEastAdventistUniversity","@neauniversity","false","neauniversity.in","@neauniversity","false"
"https://pbs.twimg.com/profile_images/1446722546628325377/U-jYKHjL.jpg","D'roy","1346520628254261248","https://pbs.twimg.com/media/Eq_NX9pUUAAhdlH.jpg",,,,"false","false","5","https://twitter.com/meipat","https://twitter.com/ArunudoyB","https://twitter.com/dpbhattaET",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","One of these days... 
Sun sets on NEHU Campus!
The University with a motto of ' Rise up & build' is in the news recently for all the wrong reasons! I hope to see it's  glory  is restored, soon .. 
@meipat @ArunudoyB @dpbhattaET","2021-01-05T18:15:00.000Z","https://twitter.com/DevRoye/status/1346520628254261248","https://pbs.twimg.com/profile_images/1446722546628325377/U-jYKHjL.jpg","Male, interested  in  all beautiful  things in  life!","2011-05-22T08:08:00.000Z",,"65","214","6527","3396","https://twitter.com//DevRoye","D'roy","@DevRoye","false",,"@DevRoye","false"
"https://pbs.twimg.com/profile_images/587122263016636417/FHHtQ3Zv.jpg","Phidalia Toi","1345241016127770625",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","History from WhatsApp University!","2021-01-02T05:30:00.000Z","https://twitter.com/PhidaliaToi/status/1345241016127770625","https://pbs.twimg.com/profile_images/587122263016636417/FHHtQ3Zv.jpg","Don't Hate anybody, hatred which comes from you, in the long run come back to you. If you love, love will come back to you completing the circle.    Vivekananda","2015-03-23T06:01:00.000Z","North East.","938","672","6515","12166","https://twitter.com//PhidaliaToi","Phidalia Toi","@PhidaliaToi","false",,"@PhidaliaToi","false"
"https://pbs.twimg.com/profile_images/587122263016636417/FHHtQ3Zv.jpg","Phidalia Toi","1345206243506401281",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","History from WhatsApp University!","2021-01-02T03:12:00.000Z","https://twitter.com/PhidaliaToi/status/1345206243506401281","https://pbs.twimg.com/profile_images/587122263016636417/FHHtQ3Zv.jpg","Don't Hate anybody, hatred which comes from you, in the long run come back to you. If you love, love will come back to you completing the circle.    Vivekananda","2015-03-23T06:01:00.000Z","North East.","938","672","6515","12166","https://twitter.com//PhidaliaToi","Phidalia Toi","@PhidaliaToi","false",,"@PhidaliaToi","false"
,,"1399962164480200709",,,,,"false","false","1","https://twitter.com/search?q=%23COVID19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","College","If you buy PPE, you also can go inside and see the patient's condition in most of colleges. We also care about patient's emotions. Seeing their relatives near them, boosts their psychological fight against #COVID19 . She showed the true stress level inside COVID ICU ma'am.","2021-06-02T05:32:00.000Z","https://twitter.com/imdps_/status/1399962164480200709","https://pbs.twimg.com/profile_images/1723236833558224896/U06mGko2.jpg",,"2016-05-17T01:46:00.000Z","Cuttack, India","701","1089","4253","1743","https://twitter.com//imdps_","Debashis","@imdps_","false","researchgate.net/profile/Deb…",,"false"
,,"1399246296867692547",,,,,"false","false","2","https://twitter.com/search?q=%23collegeinsixwords",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","I thought colleges were chill, wtf is with that daily schedule!
#collegeinsixwords","2021-05-31T06:08:00.000Z","https://twitter.com/HafeZaZa/status/1399246296867692547","https://pbs.twimg.com/profile_images/1363656038264700930/FsyDfdAI.jpg","Making moments memories
                                       Bibliophile and artist!","2020-08-20T09:13:00.000Z","Meghalaya, India","46","95","3905","403","https://twitter.com//HafeZaZa","Hafiza🤌🏽","@HafeZaZa","false",,,"false"
"https://pbs.twimg.com/profile_images/587122263016636417/FHHtQ3Zv.jpg","Phidalia Toi","1271749278080229376",,,,,"true","false","0",,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"https://twitter.comnull",,"0","0","0","University","Behold! The kind of History taught in WhatsApp University!

Bravo! High school dropout-students have become great Historian professors!","2020-06-13T10:20:00.000Z","https://twitter.com/PhidaliaToi/status/1271749278080229376","https://pbs.twimg.com/profile_images/587122263016636417/FHHtQ3Zv.jpg","Don't Hate anybody, hatred which comes from you, in the long run come back to you. If you love, love will come back to you completing the circle.    Vivekananda","2015-03-23T06:01:00.000Z","North East.","938","672","6515","12166","https://twitter.com//PhidaliaToi","Phidalia Toi","@PhidaliaToi","false",,"@PhidaliaToi","false"
"https://pbs.twimg.com/profile_images/587122263016636417/FHHtQ3Zv.jpg","Phidalia Toi","1229068019822780417","https://pbs.twimg.com/media/EQ5kPDxVUAE_P4-.jpg",,,,"true","false","1",,,,,,,,,,,,,,,,,,,,,"","Hindustan Times","https://pbs.twimg.com/media/EQ5kPDxVUAE_P4-.jpg",,,,,,,,,,,,"Divorce cases are more in educated and affluent families because with education and affluence, comes arrogance, as a result of which families fall apart: RSS chief Mohan Bhagwat (PTI)","2020-02-16T13:09:00.000Z","https://twitter.com/htTweets/status/1229029967171768321","@htTweets","0","0","0","University","Is this the reason,
that his followers demand to close down some Universities in India?","2020-02-16T15:40:00.000Z","https://twitter.com/PhidaliaToi/status/1229068019822780417","https://pbs.twimg.com/profile_images/587122263016636417/FHHtQ3Zv.jpg","Don't Hate anybody, hatred which comes from you, in the long run come back to you. If you love, love will come back to you completing the circle.    Vivekananda","2015-03-23T06:01:00.000Z","North East.","938","672","6515","12166","https://twitter.com//PhidaliaToi","Phidalia Toi","@PhidaliaToi","false",,"@PhidaliaToi","true"
,,"1453063314351611906",,,,,"false","false","1","https://twitter.com/Rishwa_rymzz_",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","@Rishwa_rymzz_ 
 Exam is coming soon🤔.U thoh exam vn ka da u whatapp da u twitter ,da u kinemaster, da u instagram, da u Facebook, nog paitbah..paitphlang🤣🤣🤣","2021-10-26T18:17:00.000Z","https://twitter.com/Rishwa_rymzz_/status/1453063314351611906","https://pbs.twimg.com/profile_images/1452258971402833927/-xBN6rZk.jpg","My old is gold","2021-10-24T12:59:00.000Z","At Lumshnong","0","10","8","25","https://twitter.com//Rishwa_rymzz_","rishwa,,,rymzz","@Rishwa_rymzz_","false",,,"false"
,,"1460921564136763393",,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","exams","My selection test for SSLC exam is in 2 weeks wtf I'm gonna cry 😭","2021-11-17T10:43:00.000Z","https://twitter.com/TXT_Gen_it_Boys/status/1460921564136763393","https://pbs.twimg.com/profile_images/1732077198004350976/GP03_A18.jpg","𝘚𝘵𝘰𝘱 𝘢𝘴𝘬𝘪𝘯𝘨 𝘮𝘦 '𝘸𝘺𝘥' 𝘪'𝘮 𝘭𝘪𝘵𝘦𝘳𝘢𝘭𝘭𝘺 𝘵𝘩𝘪𝘯𝘬𝘪𝘯𝘨 𝘢𝘣𝘰𝘶𝘵  #수빈 ೀ","2021-05-14T13:29:00.000Z","☆⁰⁵ || ˢʰᵉ/ʰᵉʳ","845","894","36453","49147","https://twitter.com//TXT_Gen_it_Boys","𝑲𝒊𝒘𝒊_𝒄 ☆","@TXT_Gen_it_Boys","false",,,"false"
,,"1431140342452023301","https://pbs.twimg.com/media/E9xujVPVkAMf1fn.jpg",,,,"false","false","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","Ravi : Sirji  defence mein bina exam ke selection kaise hoga ??

Every cheif reaction after hearing this 😂","2021-08-27T06:23:00.000Z","https://twitter.com/bipeen8886/status/1431140342452023301","https://pbs.twimg.com/profile_images/1408249111011151872/3J59ANme.jpg","Two stars on my shoulder are better than the millions in the sky ❤️","2020-05-18T08:54:00.000Z","Shillong, India","15","49","775","61","https://twitter.com//bipeen8886","BIPEEN","@bipeen8886","false",,,"false"
,,"1449375960147509252",,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3","1","exams","I'm so stressed we've exams from Monday and we were informed 2 days before that plus them telling us to do lots of assignments and homework like wtf are we computers or something ?? 🙃","2021-10-16T14:05:00.000Z","https://twitter.com/TXT_Gen_it_Boys/status/1449375960147509252","https://pbs.twimg.com/profile_images/1732077198004350976/GP03_A18.jpg","𝘚𝘵𝘰𝘱 𝘢𝘴𝘬𝘪𝘯𝘨 𝘮𝘦 '𝘸𝘺𝘥' 𝘪'𝘮 𝘭𝘪𝘵𝘦𝘳𝘢𝘭𝘭𝘺 𝘵𝘩𝘪𝘯𝘬𝘪𝘯𝘨 𝘢𝘣𝘰𝘶𝘵  #수빈 ೀ","2021-05-14T13:29:00.000Z","☆⁰⁵ || ˢʰᵉ/ʰᵉʳ","845","894","36453","49147","https://twitter.com//TXT_Gen_it_Boys","𝑲𝒊𝒘𝒊_𝒄 ☆","@TXT_Gen_it_Boys","false",,,"false"
"https://pbs.twimg.com/profile_images/1363656038264700930/FsyDfdAI.jpg","Hafiza🤌🏽","1380021876559204353","https://pbs.twimg.com/media/EybSlTXVoAEkhve.jpg",,,,"false","false","2","https://twitter.com/BangaloreMirror",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","2","0","College","Is bangalore free of ragging? Yesterday some boys from Reva pu college in  yalanka ragged my brother and his friend and beat him up almost upto death and the reason was he was a north eastern. Please provide us justice @BangaloreMirror. Contact me if you see this","2021-04-08T04:57:00.000Z","https://twitter.com/HafeZaZa/status/1380021876559204353","https://pbs.twimg.com/profile_images/1363656038264700930/FsyDfdAI.jpg","Making moments memories
                                       Bibliophile and artist!","2020-08-20T09:13:00.000Z","Meghalaya, India","46","95","3905","403","https://twitter.com//HafeZaZa","Hafiza🤌🏽","@HafeZaZa","false",,"@HafeZaZa","false"
"https://pbs.twimg.com/profile_images/1446722546628325377/U-jYKHjL.jpg","D'roy","1373207778408370181","https://pbs.twimg.com/media/Ew4lAkFVkAET5Cr.jpg",,,,"true","false","2","https://twitter.com/PMOIndia","https://twitter.com/OpIndia_com","https://twitter.com/_Aaj_Tak",,,,,,,,,,,,,,,,,,"","NDTV","https://pbs.twimg.com/media/Ew4lAkFVkAET5Cr.jpg",,,,"https://www.ndtv.com/india-news/for-how-many-generations-reservations-will-continue-asks-supreme-court-during-maratha-quota-case-hearing-2394779?fb",,,,,,,,"For How Many Generations Will Reservation Continue, Asks Supreme Court ndtv.com/india-news/for-how-…","2021-03-20T00:55:00.000Z","https://twitter.com/ndtv/status/1373075633991868418","@ndtv","0","0","0","College","Well, for ever I believe! Till the PM has the guts to revise atleast the norms... if not abolish it! Let there be reservation on economic basis only for School / college entry ! Baas, no more...not in jobs! 
@PMOIndia @OpIndia_com @_Aaj_Tak","2021-03-20T09:40:00.000Z","https://twitter.com/DevRoye/status/1373207778408370181","https://pbs.twimg.com/profile_images/1446722546628325377/U-jYKHjL.jpg","Male, interested  in  all beautiful  things in  life!","2011-05-22T08:08:00.000Z",,"65","214","6527","3396","https://twitter.com//DevRoye","D'roy","@DevRoye","false",,"@DevRoye","true"
"https://pbs.twimg.com/profile_images/1446722546628325377/U-jYKHjL.jpg","D'roy","1365891380753567747",,,,,"false","false","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","College","India! 
Born as Sylheti, born in Shillong, raised in Arunachal Pradesh ( different places), studied in Shillong and  Assam till school level, College in Shilong, B Tech from Bihar, worked in Shillong, Meghalaya... wondering where to settle post retirement!","2021-02-28T05:07:00.000Z","https://twitter.com/DevRoye/status/1365891380753567747","https://pbs.twimg.com/profile_images/1446722546628325377/U-jYKHjL.jpg","Male, interested  in  all beautiful  things in  life!","2011-05-22T08:08:00.000Z",,"65","214","6527","3396","https://twitter.com//DevRoye","D'roy","@DevRoye","false",,"@DevRoye","false"
"https://pbs.twimg.com/profile_images/1446722546628325377/U-jYKHjL.jpg","D'roy","1352933467747545088",,,,,"false","false","11","https://twitter.com/ArunudoyB","https://twitter.com/SNKBHAT","https://twitter.com/PMOIndia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","3","College","Proud moment for Shillongites! Renowned historian, Sri Abhijit Choudhury was amongst the select few to have an audience with the PM at National Library, Kolkata! He is retired Professor of St. Edmunds College and has authored many books on Netaji!
@ArunudoyB @SNKBHAT @PMOIndia","2021-01-23T10:57:00.000Z","https://twitter.com/DevRoye/status/1352933467747545088","https://pbs.twimg.com/profile_images/1446722546628325377/U-jYKHjL.jpg","Male, interested  in  all beautiful  things in  life!","2011-05-22T08:08:00.000Z",,"65","214","6527","3396","https://twitter.com//DevRoye","D'roy","@DevRoye","false",,"@DevRoye","false"
,,"1425399443176574976",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","There will always be people complaining about how things should have been, if ever there were malpractices why they didn't complain in the exam hall?
Only tiny portion of people are screaming and nagging about this, I'm sure majority of the candidates were true to their cause!","2021-08-11T10:11:00.000Z","https://twitter.com/NgayirT/status/1425399443176574976","https://pbs.twimg.com/profile_images/1550221271450804225/wP7PJUb4.jpg","Pursuing MA at @HydUniv , Political science Dept...
Ex- Cadet SSPN Nagaland...
From Arunachal Pradesh (India)","2021-03-23T12:19:00.000Z","Hyderabad, India","11","80","891","30","https://twitter.com//NgayirT","Ngayir Taji","@NgayirT","false",,,"false"
,,"1421728197440249859",,,,,"false","false","0","https://twitter.com/districtadmndkl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","@districtadmndkl Sir, St. Xavier's high school, Dkl is torturing the students mentally by not allowing them to refresh their minds during the pandemic. They take classes, exam whenever they like. They even take tests in the evening and on Sundays also. Kindly look into the matter","2021-08-01T07:03:00.000Z","https://twitter.com/SahooMihirKumar/status/1421728197440249859","https://pbs.twimg.com/profile_images/1189185525309038594/bLKwNKhu.jpg",,"2016-02-03T03:02:00.000Z","Shillong, India","11","47","12","79","https://twitter.com//SahooMihirKumar","Mihir Kumar Sahoo","@SahooMihirKumar","false",,,"false"
,,"1422589593640062976",,,,,"false","false","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","Had my last exam today and I almost had a heartattack reading the question paper!
Who in the world came up with the questions?🤧🥺","2021-08-03T16:06:00.000Z","https://twitter.com/Raynold_Lyngdoh/status/1422589593640062976","https://pbs.twimg.com/profile_images/1453924824816910340/4t-3fnMh.jpg","Extroverted introvert✋🏻","2021-05-26T07:12:00.000Z","India, Meghalaya","2","3","5","31","https://twitter.com//Raynold_Lyngdoh","Raynold Lyngdoh Nongpyiur✨🥀","@Raynold_Lyngdoh","false",,,"false"
,,"1449772161564962819",,,,,"true","false","0",,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"https://twitter.comnull",,"0","0","0","exams","My exams are tomorrow please this tweet was needed fr !!! 😭","2021-10-17T16:19:00.000Z","https://twitter.com/TXT_Gen_it_Boys/status/1449772161564962819","https://pbs.twimg.com/profile_images/1732077198004350976/GP03_A18.jpg","𝘚𝘵𝘰𝘱 𝘢𝘴𝘬𝘪𝘯𝘨 𝘮𝘦 '𝘸𝘺𝘥' 𝘪'𝘮 𝘭𝘪𝘵𝘦𝘳𝘢𝘭𝘭𝘺 𝘵𝘩𝘪𝘯𝘬𝘪𝘯𝘨 𝘢𝘣𝘰𝘶𝘵  #수빈 ೀ","2021-05-14T13:29:00.000Z","☆⁰⁵ || ˢʰᵉ/ʰᵉʳ","845","894","36453","49147","https://twitter.com//TXT_Gen_it_Boys","𝑲𝒊𝒘𝒊_𝒄 ☆","@TXT_Gen_it_Boys","false",,,"false"
"https://pbs.twimg.com/profile_images/1654147013192318977/esVyJlNz.jpg","Emidao Shylla","1345079736150605826",,,,,"false","false","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","This morning I called up Thochipa, my former classmate back from a college for new year’s greetings and spoke for fifteen seconds. I ended up telling him that I’d call him exactly after a year later,because the last time we actually spoke was a year before on New Year’s Day 2020","2021-01-01T18:49:00.000Z","https://twitter.com/emidaoshylla/status/1345079736150605826","https://pbs.twimg.com/profile_images/1654147013192318977/esVyJlNz.jpg","I’m always NEUTRAL","2015-10-03T04:44:00.000Z","India","1108","546","3463","11838","https://twitter.com//emidaoshylla","Emidao Shylla","@emidaoshylla","false",,"@emidaoshylla","false"
,,"1421728755152654339",,,,,"false","false","0","https://twitter.com/CMO_Odisha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","@CMO_Odisha Sir, St. Xavier's high school, Dkl is torturing the students mentally by not allowing them to refresh their minds during the pandemic. They take classes, exam whenever they like. They even take tests in the evening and on Sundays also. Kindly look into the matter","2021-08-01T07:05:00.000Z","https://twitter.com/SahooMihirKumar/status/1421728755152654339","https://pbs.twimg.com/profile_images/1189185525309038594/bLKwNKhu.jpg",,"2016-02-03T03:02:00.000Z","Shillong, India","11","47","12","79","https://twitter.com//SahooMihirKumar","Mihir Kumar Sahoo","@SahooMihirKumar","false",,,"false"
"https://pbs.twimg.com/profile_images/1654147013192318977/esVyJlNz.jpg","Emidao Shylla","1333098240833593345","https://pbs.twimg.com/media/Dn7dQH7UUAAuaR7.jpg",,,,"true","false","5",,,,,,,,,,,,,,,,,,,,,"","Emidao Shylla","https://pbs.twimg.com/media/Dn7dQH7UUAAuaR7.jpg",,,,,,,,,,,,"Yayy!!! 🌈","2018-09-25T09:14:00.000Z","https://twitter.com/emidaoshylla/status/1044515437617139712","@emidaoshylla","0","0","0","College","First time ever ! 
My short movie on 🏳️‍🌈 LGBTQ was screened in my College! 😭 I miss St Anthony’s now","2020-11-29T17:19:00.000Z","https://twitter.com/emidaoshylla/status/1333098240833593345","https://pbs.twimg.com/profile_images/1654147013192318977/esVyJlNz.jpg","I’m always NEUTRAL","2015-10-03T04:44:00.000Z","India","1108","546","3463","11838","https://twitter.com//emidaoshylla","Emidao Shylla","@emidaoshylla","false",,"@emidaoshylla","false"
,,"1421729397883629569",,,,,"false","false","0","https://twitter.com/samirdash01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","@samirdash01 Sir, St. Xavier's high school, Dkl is torturing the students mentally by not allowing them to refresh their minds during the pandemic. They take classes, exam whenever they like. They even take tests in the evening and on Sundays also. Kindly look into the matter","2021-08-01T07:07:00.000Z","https://twitter.com/SahooMihirKumar/status/1421729397883629569","https://pbs.twimg.com/profile_images/1189185525309038594/bLKwNKhu.jpg",,"2016-02-03T03:02:00.000Z","Shillong, India","11","47","12","79","https://twitter.com//SahooMihirKumar","Mihir Kumar Sahoo","@SahooMihirKumar","false",,,"false"
,,"1399749268726902784",,,,,"false","false","4","https://twitter.com/search?q=%23cbseboardexams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","exams","INICET can be conducted. 
But CBSE board exam can't. 
#cbseboardexams","2021-06-01T15:26:00.000Z","https://twitter.com/imdps_/status/1399749268726902784","https://pbs.twimg.com/profile_images/1723236833558224896/U06mGko2.jpg",,"2016-05-17T01:46:00.000Z","Cuttack, India","701","1089","4253","1743","https://twitter.com//imdps_","Debashis","@imdps_","false","researchgate.net/profile/Deb…",,"false"
,,"1417160184921681920",,,,,"false","false","4","https://twitter.com/search?q=%23yikes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","Online exams or offline 
Doesn't matter 
Exam be bloody exams🌝
We gotta study anyways
#yikes","2021-07-19T16:31:00.000Z","https://twitter.com/Unwantedme5/status/1417160184921681920","https://pbs.twimg.com/profile_images/1496147235230388231/P9TdeeBF.jpg","I'm used to this the same old shit 😂","2020-09-01T05:26:00.000Z","Shillong, India","18","19","394","66","https://twitter.com//Unwantedme5","__.imgoodgirl.__","@Unwantedme5","false",,,"false"
,,"1395928789415170055",,,,,"false","false","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","This is like, say you have an exam ongoing and ghar main dadi bimar ho gai. So you leave your exam in between because dadi ke sath baithna hai?? Or let mom dad help dadi, you concentrate in exam

Yeah fir bhi fail hua is a different story 😋","2021-05-22T02:25:00.000Z","https://twitter.com/piyush211189/status/1395928789415170055","https://pbs.twimg.com/profile_images/1641939360420630528/QipylpWH.jpg",,"2009-07-19T08:18:00.000Z","Shillong, India","26","252","342","240","https://twitter.com//piyush211189","Piyush","@piyush211189","false",,,"false"
,,"1398305651097423875",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","610 exam ???? 🧐","2021-05-28T15:50:00.000Z","https://twitter.com/Steffy_Lyngk_/status/1398305651097423875","https://pbs.twimg.com/profile_images/1462695417829679109/yey7UMX7.jpg","ɞţs ѧяє ʟıҡє Ԁяuɢs
                                                                              
ʟoνє mʏsєʟғ","2020-02-19T06:12:00.000Z","Park Jimin Shoulder","59","38","3758","1656","https://twitter.com//Steffy_Lyngk_","Imagine Kim Taehyung is my boyfriend","@Steffy_Lyngk_","false",,,"false"
