"avatar","fullname","id","images/0","images/1","images/2","images/3","isQuote","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","links/7","links/8","links/9","links/10","links/11","links/12","links/13","links/14","links/15","links/16","links/17","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/images/1","quotedTweet/images/2","quotedTweet/images/3","quotedTweet/links/0","quotedTweet/links/1","quotedTweet/links/2","quotedTweet/links/3","quotedTweet/text","quotedTweet/timestamp","quotedTweet/url","quotedTweet/username","quotes","replies","retweets","searchQuery","text","timestamp","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalTweets","user/url","user/userFullName","user/username","user/verified","user/website","username","verified"
,,"1465883643331551237","https://pbs.twimg.com/media/FFfdZvzVUAM3Ege.jpg",,,,"false","false","18","https://twitter.com/CPIMKerala","https://twitter.com/BJYM4Keralam","https://twitter.com/search?q=%23KTJMartyrsDay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","6","School","Twenty-two years ago, on this day, the @CPIMKerala goons brutally killed the then @BJYM4Keralam vice-president and school teacher Shri.K.T.Jayakrishnan in front of his students. It was one of the most notorious political murders in the history of Kerala. #KTJMartyrsDay","2021-12-01T03:21:00.000Z","https://twitter.com/BJYM4Keralam/status/1465883643331551237","https://pbs.twimg.com/profile_images/1700429993954930688/X_HOhiw4.jpg","Official Twitter handle of Bharatiya Janata Yuva Morcha, Kerala state (BJYM Keralam) Largest youth political organization in the world.","2018-04-04T07:12:00.000Z","Kerala, India","3508","86","5061","3641","https://twitter.com//BJYM4Keralam","BJYM Keralam","@BJYM4Keralam","false","kerala.bjym.org",,"false"
,,"1471115247452786695","https://pbs.twimg.com/media/FGpyzBoVgAIBE93.jpg","https://pbs.twimg.com/media/FGpzM60UcAUe2IQ.jpg","https://pbs.twimg.com/media/FGpzSUpUUAAAZYc.jpg","https://pbs.twimg.com/media/FGpzX4fUcAcElac.jpg","false","false","101","https://twitter.com/search?q=%23NationalCadetCorps","https://twitter.com/search?q=%23PuneetSagar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5","14","School","#NationalCadetCorps 
#PuneetSagar The nation vide Puneet Sagar Abiyan to free beaches from Plastic waste was conducted by cdts of 1K Bn NCC (RRVGHSS school Kilimanoor) at Varkala and Kaapil beaches. 52 cdts, 6 PI staff & 1ANO also motivated the morning crowd to participate.","2021-12-15T13:49:00.000Z","https://twitter.com/NCC_KER_LAK_DTE/status/1471115247452786695","https://pbs.twimg.com/profile_images/1690598446343000064/QKX3fvRP.jpg","This is the official Handle of Kerala & Lakshadweep NCC Dte..... MOTTO - UNITY & DISCIPLINE","2021-03-11T11:28:00.000Z","Cotton Hill, Trivandrum, India","4570","61","249","2863","https://twitter.com//NCC_KER_LAK_DTE","NCC DTE KERALA & LAKSHADWEEP","@NCC_KER_LAK_DTE","false",,,"false"
,,"1452576261323190276",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","Again mistake Spelling of *Take* he writes *Tack*. I wonder how this high school failed guys are daring and many time successfully doing so high level Frauds...??? How educated people become their victim??","2021-10-25T10:02:00.000Z","https://twitter.com/Megh_nad/status/1452576261323190276","https://pbs.twimg.com/profile_images/1675154186131116032/p2zoZZiG.jpg","Author and Spiritual Preacher","2011-02-12T09:29:00.000Z","India","10","8","130","1937","https://twitter.com//Megh_nad","Sukdev","@Megh_nad","false",,,"false"
,,"1457607316568621057",,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","You are right.But d real problem is, corrupt/unprincipled rogue politicians like Modi ensure that people remain illiterate and superstitious!Then it is very easy to manipulate them!Give a thought why politicians r against establishing free quality elementary schools for d poor!","2021-11-08T07:13:00.000Z","https://twitter.com/AntonyA56974221/status/1457607316568621057","https://pbs.twimg.com/profile_images/1252140907186589703/kQqDpvxg.jpg","Stand for justice and fair play","2020-04-19T12:28:00.000Z","Trivandrum, India","143","82","12508","8171","https://twitter.com//AntonyA56974221","Antony Abraham","@AntonyA56974221","false",,,"false"
,,"213547882970742784",,,,,"false","false","0","http://4sq.com/LKCMro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Bachelors","Bachelor Party! Mazhayatu nananju vangiya tickets. Cinema nannavane!! (@ SL Theatre Complex) 4sq.com/LKCMro","2012-06-15T08:25:00.000Z","https://twitter.com/adwaidh/status/213547882970742784","https://pbs.twimg.com/profile_images/1682348378481389569/Sx-s77HV.jpg","Asian football | NCTJ Diploma in Journalism | @BackheelMedia | Words on @ESPN, FOX Sports, @timesofindia, @NewIndianXpress, @guardian.","2009-05-01T08:06:00.000Z","London, England","1288","1173","3004","4918","https://twitter.com//adwaidh","Adwaidh Rajan","@adwaidh","false","muckrack.com/adwaidh",,"false"
,,"1464075976342528000",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","Due to continuous rainfall,
Holiday is declared for all schools and colleges in the district today.
 ( 26/11/2021)","2021-11-26T03:38:00.000Z","https://twitter.com/Maheen88434201/status/1464075976342528000","https://pbs.twimg.com/profile_images/1696361620165861376/ZNhKty42.jpg","Your cooperation is expected. Here on Twitter I get to a good level. Follow. In return I will be following 👍","2021-06-24T07:02:00.000Z","Kerala, India","106","353","2354","1531","https://twitter.com//Maheen88434201","Maheen","@Maheen88434201","false",,,"false"
,,"1464893065500393475","https://pbs.twimg.com/media/FFMqFA3VIAIGgHi.jpg",,,,"true","false","0",,,,,,,,,,,,,,,,,,,"","KS / Karthigaichelvan S","https://pbs.twimg.com/media/FFMqFA3VIAIGgHi.jpg",,,,,,,,,"2021-11-27T11:43:00.000Z","https://twitter.com/karthickselvaa/status/1464560575086686210","@karthickselvaa","0","0","0","School","Applicable to CBSE schools in TN ? 😼","2021-11-28T09:44:00.000Z","https://twitter.com/arun20nov/status/1464893065500393475","https://pbs.twimg.com/profile_images/1694287251692523520/hWOW4Pyq.jpg","Created my own world @CholasOnline. #FreeHinduTemples","2009-12-08T00:58:00.000Z","Kanyakumari Dist,Bharat","855","3108","58539","15854","https://twitter.com//arun20nov","Arun.C","@arun20nov","false","facebook.com/c.arunn",,"true"
,,"1380804100481118212",,,,,"false","false","3","https://twitter.com/search?q=%23ElClasico","https://twitter.com/search?q=%23ForcaBarca",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","The biggest game in the world is #ElClasico and I could never sleep good the night before this game. Didn't miss a single one since the year 2000. During secondary school, my first degree, my masters, currently my PHD and still not gonna miss it. Addiction. #ForcaBarca 🤙","2021-04-10T08:45:00.000Z","https://twitter.com/shad_mg/status/1380804100481118212","https://pbs.twimg.com/profile_images/1683952736231129089/6o5vt58e.jpg","🇹🇹Archaeologist

 -Class of 2017 (ICCR Scholar)
-2019 PhD candidate for Archaeo-faunal comparative studies.","2014-03-07T22:09:00.000Z","University of Kerala","269","259","10517","7372","https://twitter.com//shad_mg","Shad Gobinsingh","@shad_mg","false","shadgobinsingh.wordpress.com",,"false"
,,"1422898366162235397",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Masters","Ohhhh more payments from masters... . Nodia!!!!! 🤔 🤔","2021-08-04T12:33:00.000Z","https://twitter.com/RajeevArupara/status/1422898366162235397","https://pbs.twimg.com/profile_images/1426541547344961543/VINzqjcF.jpg","25 years experienced Electrical Engr . Indian by birth,living and after death. Sanghis don't come closer. Now full time agriculturalist.","2009-09-02T03:32:00.000Z","union of India","36","51","1330","5039","https://twitter.com//RajeevArupara","Rajeev A Thomas","@RajeevArupara","false",,,"false"
,,"1457044492565901317",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","Yaar school me ek event me kisko itne medal milte they...AR Mille to ye Olympic nahi khele","2021-11-06T17:57:00.000Z","https://twitter.com/aswal2002/status/1457044492565901317","https://pbs.twimg.com/profile_images/1262033617510858758/MVwZXH2L.jpg","Donite/Pahari/Bhartiya Soul/FolkDance&Poetry&AstrolgyLover/Travel enthusiast.Irade Nek ho to sapne bhi sakar hote hai Agar sachi lagan ho to raste aasa hote hai","2015-07-02T16:57:00.000Z","India","2355","2573","21553","10995","https://twitter.com//aswal2002","Bharatiye from the mountains","@aswal2002","false",,,"false"
,,"1468589414645305347","https://pbs.twimg.com/media/FGF6KftUcAUjHRA.jpg","https://pbs.twimg.com/media/FGF6MalVgAUCG-W.jpg","https://pbs.twimg.com/media/FGF6OXfUcAQctBU.jpg","https://pbs.twimg.com/media/FGF6QwPUcAELpFM.jpg","false","false","48","https://twitter.com/search?q=%23NationalCadetCorps","https://twitter.com/search?q=%23BloodDonation","https://twitter.com/HQ_DG_NCC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","4","College","#NationalCadetCorps 
#BloodDonation WMO Arts and Science College, Muttil , NCC sub unit of 5K NCC Bn  Wayanad organized blood donation camp today and a total of 61 units of blood were collected . Blood bank of Govt Hospital Sultan Bathery collected the blood.
@HQ_DG_NCC","2021-12-08T14:32:00.000Z","https://twitter.com/NCC_KER_LAK_DTE/status/1468589414645305347","https://pbs.twimg.com/profile_images/1690598446343000064/QKX3fvRP.jpg","This is the official Handle of Kerala & Lakshadweep NCC Dte..... MOTTO - UNITY & DISCIPLINE","2021-03-11T11:28:00.000Z","Cotton Hill, Trivandrum, India","4570","61","249","2863","https://twitter.com//NCC_KER_LAK_DTE","NCC DTE KERALA & LAKSHADWEEP","@NCC_KER_LAK_DTE","false",,,"false"
,,"1447589529892712452","https://pbs.twimg.com/media/FBbe-_tVQAg51x3.jpg","https://pbs.twimg.com/media/FBbe_ToVgAUDou8.jpg","https://pbs.twimg.com/media/FBbe_yyVEAAS9Z2.jpg","https://pbs.twimg.com/media/FBbfASbVQAM80z9.jpg","false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","It was a well done episode, it reminded soo much about school days💝","2021-10-11T15:46:00.000Z","https://twitter.com/Ajil_thankam/status/1447589529892712452","https://pbs.twimg.com/profile_images/1547275270981181444/Daz05cNG.jpg","🇮🇳 living in 🇹🇭 
Teacher 🖤
Cat mom🐈 
5HINee forever '17💎
boun '20🍭 jeff '21 🪐 baby bro '22.
peace ✌️","2021-01-17T09:37:00.000Z","Diamond sky 💎","163","667","6772","3459","https://twitter.com//Ajil_thankam","Ajil Thankam","@Ajil_thankam","false",,,"false"
,,"1454855032646504449",,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","Kerala consistently reduced the number of samples being tested for Covid to facilitate schools reopening.","2021-10-31T16:57:00.000Z","https://twitter.com/arundotsm/status/1454855032646504449","https://pbs.twimg.com/profile_images/1640675564682977281/vAe7Crkm.jpg","Kind of…","2014-05-25T07:57:00.000Z","628.641.695","185","95","7296","3363","https://twitter.com//arundotsm","S M Arun","@arundotsm","false","arundotsm.blogspot.com",,"false"
,,"1451856009463431170","https://pbs.twimg.com/media/FCYHV9SVUAkLs5X.jpg",,,,"false","false","24","https://twitter.com/search?q=%23Nov1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","3","School","Was at Karamana Boys’ School today, inaugurating FSETO’s public school clean-up operation. Many are involved in such activities across the state. #Nov1","2021-10-23T10:20:00.000Z","https://twitter.com/VSivankuttyCPIM/status/1451856009463431170","https://pbs.twimg.com/profile_images/1717219414385528836/XJAogjMU.jpg","Minister for General Education and Labour, Kerala Govt | MLA, Nemom | State Committee Member @CPIMKerala | State Secretary @CituKerala","2021-05-19T20:24:00.000Z","Kerala, India","7439","32","308","635","https://twitter.com//VSivankuttyCPIM","V. Sivankutty","@VSivankuttyCPIM","false","education.kerala.gov.in",,"false"
,,"1467018630172844033","https://pbs.twimg.com/media/FFvlqhjUcAE5X1o.jpg","https://pbs.twimg.com/media/FFvlq1OUcAA3Kb6.jpg",,,"false","false","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","International Day of Disabled Persons was celebrated on 3rd December 2021.  H.B Baselios Cardinal Cleemis Catholicos, Patron & Manager of the College was the Chief Guest. Sri. Rajeev O.N.V and his daughter & playback singer, Ms. Aparna Rajeev were the special invited guests.","2021-12-04T06:31:00.000Z","https://twitter.com/IvaniosMar/status/1467018630172844033","https://pbs.twimg.com/profile_images/1148655633996009472/h2BROB-q.jpg","Mar Ivanios College, Thiruvananthapuram is an Autonomous College affiliated to the University of Kerala.","2019-07-09T18:09:00.000Z","Thiruvananthapuram, Kerala","100","5","27","69","https://twitter.com//IvaniosMar","Mar Ivanios College (Autonomous), Trivandrum","@IvaniosMar","false","mic.ac.in",,"false"
,,"1452820951549165569",,,,,"false","false","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","Insane! The M1 is probably as big a milestone in computing as the first x86. We are definitely witnessing history here and our kids are probably going to study this at school at some point :)","2021-10-26T02:14:00.000Z","https://twitter.com/anoopsankar/status/1452820951549165569","https://pbs.twimg.com/profile_images/1345234951214489603/sUK-s5e-.jpg","Engineering VP @truecaller // Previously, Co-founder & CTO @mychillr 

All tweets are personal and do not reflect the views of my employer unless stated.","2009-01-22T12:31:00.000Z","Stockholm, Sweden","724","184","392","2351","https://twitter.com//anoopsankar","Anoop Sankar","@anoopsankar","false",,,"false"
,,"1453732930086322180",,,,,"false","false","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","4","School","Disinfection and sanitisation underway at schools across the state. Led by teachers, staff, parents, people’s reps, volunteer orgs, and others. Scenes from Cotton Hill Govt School for Girls.","2021-10-28T14:38:00.000Z","https://twitter.com/VSivankuttyCPIM/status/1453732930086322180","https://pbs.twimg.com/profile_images/1717219414385528836/XJAogjMU.jpg","Minister for General Education and Labour, Kerala Govt | MLA, Nemom | State Committee Member @CPIMKerala | State Secretary @CituKerala","2021-05-19T20:24:00.000Z","Kerala, India","7439","32","308","635","https://twitter.com//VSivankuttyCPIM","V. Sivankutty","@VSivankuttyCPIM","false","education.kerala.gov.in",,"false"
,,"1338899366283599872",,,,,"false","false","3","https://twitter.com/search?q=%23phdlife",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","Made a dent in the Faunal assemblage today. Out of 1000+ bones... 250+ down... Proud of myself. If I continue at this rate I'll possibly be able to get this PHD after all. 🙏🏾 🤝🏾 #phdlife","2020-12-15T17:30:00.000Z","https://twitter.com/shad_mg/status/1338899366283599872","https://pbs.twimg.com/profile_images/1683952736231129089/6o5vt58e.jpg","🇹🇹Archaeologist

 -Class of 2017 (ICCR Scholar)
-2019 PhD candidate for Archaeo-faunal comparative studies.","2014-03-07T22:09:00.000Z","University of Kerala","269","259","10517","7372","https://twitter.com//shad_mg","Shad Gobinsingh","@shad_mg","false","shadgobinsingh.wordpress.com",,"false"
,,"1455028406630813697",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","School","So, instead of purchasing a much needed spectacles for Me, I bought the spectacles for My daughter which I thought is more important as she is a school-going kid.

It still costed Me 4K to buy spectacles for My little daughter. And I kept away My requisite, that's the spectacles.","2021-11-01T04:26:00.000Z","https://twitter.com/jay2406/status/1455028406630813697","https://pbs.twimg.com/profile_images/1537642179815870464/YXHRLLC1.jpg","ᴡᴇʟʟ, ɪ'ᴍ ᴀ ꜱᴏᴜʟ ᴏɴ ᴀ ʀᴏʟʟ ɪɴ ᴀ ᴡᴏʀʟᴅ ᴏꜰ ɪʟʟᴜꜱɪᴏɴ! 🌞😇

👨‍👩‍👧𝔻𝕒𝕕 . 𝔹𝕒𝕣𝕕 . ℕ𝕖𝕣𝕕 . ℍ𝕒𝕣𝕕𝕙𝕖𝕒𝕕 . 𝔹𝕝𝕒𝕕𝕖 . 𝕊𝕥𝕦𝕕 . 𝕎𝕚𝕫𝕒𝕣𝕕 . 𝔾𝕠𝕕🔟","2011-06-25T06:58:00.000Z","Brahman (or Trivandrum, India)","290","1051","49464","78421","https://twitter.com//jay2406","𝙅𝙖𝙮𝙖𝙥𝙧𝙖𝙠𝙖𝙨𝙝 𝙈𝙤𝙝𝙖𝙣 @ 🔟 🦂 🌠 ⚡ 🐯","@jay2406","false","microsoft.com",,"false"
